PK_CLIENTE,costumerkey,address_number,business_family,business_unit,city,costumer,costumer_address_1,costumer_address_2,costumer_address_3,costumer_address_4,costumer_type,country,division,division_name,line_of_business,phone,regional_sales_mgr,search_type,state,zip_code
a139339b6352fe2767eff500be990e2e8e7ecd74ffed1a8536b58321e065af5a,10000488,0,R3,1,Não informado,ABI Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
a246056f6973259ac8f7b2934e026fbf288af60b763ffb5afbde6b6eae2dba80,10007120,10007120,R3,1,Rexburg,Brinco Store,DBA Pronto Jobbers Warehouse,PO Box 409,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,ID,83440
a349732479908e48f7da668b2c0a2ebf84c56442c9905067842f52968d5924a5,10018518,0,O2,1,Não informado,K Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
a364109c29ca0e68aa092064a68903da6059d370ec6182f11f869788a5e307c2,10019514,0,R2,1,Não informado,Kimball Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S4,C,Não informado,0
a37130e4edf795670ada3b5eadf47a18e246af9fae6aa95120b37584d0247d1e,10026078,10026078,R3,1,Bedford,Venred Shop,PO Box 461090,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OH,44146
a3c66ffb2f5876a6d9dbaf39e293bd1d98191b8e90e5fbc4cbd8c3de0db0cccd,10014043,10014043,R3,1,Guadalajara Jal Mexico,Guarantee Supermarket,Rinconada De La Floresta 1137,Rinconada Del Bosque CP,Não informado,Não informado,G1,IR,1,International,M1,816-455-8733,S18,C,Não informado,44530
a3e813b9c003ef4b03ad674972d9ec9f1d5968525b3e06376f10e58549e1b31a,10006916,0,R3,1,Não informado,Boott Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
a429ca78a9c4ff335ba1741ed9c26cd43761ef0abba7f2ea686bf658ce4ccc04,10025919,10025919,R3,1,Compton,Vanstars,801 West Artesia Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,CA,90220
a44688be3ea081a0f1601e2e687ca90d289ba1481f8ccbb992d46daf7f79f481,10008593,10008593,R2,1,Highland,Capitola Market,PO Box 99,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,IL,62249
a46255ffa77994a1865b255be5eff366b85926af1bda21fecad1b2051a404ca0,10013061,0,R3,1,Não informado,Gammel Group,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
a48de9f67b4b1c08c7892f6f11eaf30ed6856bf7613d6d4110b65be152cc2ed9,10019469,0,R3,1,Não informado,kGS Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
a4df14027e564934513f5321d8121e00449eefa25d3cd1ad9f14740783c2babd,10021184,10021184,R3,1,Aurora,Pacific Supermarket,14312 Stenbock Way NE #F,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OR,97002
a55a0c1901a03347fc99621358097f977abe7ed639c8bea5f6787a87898f7f1c,10013376,0,R3,1,Não informado,GCC Store,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
a569b67725bdd22e8df6e4a7b9415fa18b94e6b4fed72485f6c9ad59978ce93c,10006093,10006093,R3,1,Evansville,BigJobs Shop,PO Box 5364,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IN,0
a58ce383e77cc2d8270fb6888b02ac6b22dff6d3832c2ecf035c8486137866c8,10025040,10025040,R3,1,San Antonio,Tangent Shop,6127 San Pedro Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,TX,78216
a59b97dc5c86d2e610f138e8c5a2600ed3a50fc27f14cf32d6c9852b1e7c4296,10026861,10026861,R3,1,Salt Lake City,Xyplex Shop,2280 South State Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,UT,84115
a600cf8409e8e68a4097f4817bb66e38c786d0f2818e7be489c5952fa096638c,10025771,10025771,R3,1,Waldorf,VA Supermarket,Southern Maryland 4 X 4 Inc,2588 Old Washington Road,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MD,20601
a671b3eb76ecf9d96178c127bb6aa924e9a220622f6176d1348f841f0ba61cf2,10019664,10019664,R1,1,Moline,Koppers Supermarket,PO Box 8808,C/O APSS,Dept. 551,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S20,C,IL,0
a6b563221edfaad4129f5116a65f303a1c60c4ab918c5c7ab4796d1e41aa7376,10012158,0,R3,1,Não informado,Filene? Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
a752538a0fc65d6386c0c6500934bd82c1d9a9181269e5eea3d4d0b5a6c8d49b,10010969,10010969,R3,1,Elkhart,Edorex Supermarket,317 North Main Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,IN,46516
a7b397d76b5bbaf9e2dc3f351256ab11be67458ed84b0bad24c1b38b9bfbf017,10013899,0,R3,1,Não informado,Grumman Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
a7f71108131ff73979a82fe5f17ef95c177a0e108e82274bf3868a29a9e44d64,10009645,0,O2,1,Não informado,Day Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
a83a31a43972fbbd19c310c40517c153b836e6028a3fe82d068c858d52ff86be,10016548,10016548,R3,1,Mobile,Home Superstore,4700 Rangeline Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,AL,36619
a903a85c8acb5cf1dee1976eff090a8881837539bdb31b89d2472c8f454f39f4,10021911,10021911,R3,1,Te Rapa Hamilton,PING Shop,Cnr Avalon Drv & Tasman Road,PO Box 20077,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,MS,0
a97e15615a849be1d7389f9ef751a1b367fc86542c2ac74f9f25abee9a543d3b,10025267,0,R3,1,Não informado,Todd Supermarket,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
a9f4630c003624b1a72ef1cf6ebf8c5178c8c07e224107795020ed55c111a2f3,10011724,10011724,O2,1,Ingersoll,Federal Supermarket,300 Ingersoll Street,PO Box 1005,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S1,C,ON,0
aa68933ec53f56db66a01f09ed75d78eb8918429891718c9fdf6cda9a3f6aae6,10014810,10014810,O1,1,Canton,Healtheon Shop,Attention: Accounts Payable Department,PO Box 8844,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OH,0
aa7476dfd9813d2b43deb68bcfc18a504b8f815cf12b99e4fd76f37877ba42b0,10025302,10025302,R3,1,Tulsa,U.S. Market,4345 South West Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,OK,74107
ab1f13cc4c7d2638d70c9a014c1209559c915bbe459146be91a051962a1c3df7,10026299,10026299,R3,1,Dallas,Watcom Maxistore,334 North Hall Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TX,75226
ab502d5f38557e22c7cb42c254e852d28aa4f3ee7061cdd491859e6cbe072bb3,10008596,10008596,R4,1,Springhill,Capitolnet Supermarket,PO Box 578,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S18,C,LA,71075
ab5afb482bf39a6efe3e7cf4d20c57ffdc51aa93cfc003f62edaaed50d416b36,10010935,10010935,R2,1,Sioux Center,Edna Megaplace,877 1st Avenue NW,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,IA,51250
ab6948f019cfcb3d2c0e0f1db4f72865d075f0d93dcc069ed123079f4d94f3fc,10013574,0,R3,1,Não informado,Gebbie Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
abd0eb561a674f59c764cb0f4081976f14ad0c4ff07c7221e3a9e560b6ee298b,10012425,10012425,R1,1,Oslo,Fins Shop,RR1 Box 9,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S4,C,MN,56744
abe0d01daa7426ff718a3359a1c37ffa55661658d69ac5fbef87462f97064847,10009639,10009639,R3,1,Industriestrasse 17,Data Supermarket,Industriestrasse 17,8910 Affoltern AA,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,0
ac371abcb03c28a66ed441a205e44cac9f3c4bb26ea001b16c8563be670f30ef,10020388,10020388,R3,1,Glen Burnie,"Metro-Goldwyn-Mayer, Supermarket",7216 Ritchie Highway,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MD,21061
acbf76912ffd0d605f583bd2ee42db9b217dd0f66e7ffc490cbd48364eeb327f,10000473,10000473,R3,1,Rancho Cordova,Aaron Supermarket,3290 Monier Circle #100,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,95742
ae1cb9c91367e23b363e6f9de880afcc86fa4d689b9e49172e6a8b253aac8f66,10017638,10017638,R3,1,Roanoke,Kellys Gigastore,Advance Auto Parts,Attn  Merchandise Accts. Payable,P.O. Box 2710,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,VA,24001
ae46b3fd4d4e4325665c17c73da71be532ec94d410214ce1f8553fc05f24fab1,10021936,10021936,R3,1,Louisville,Pink Supermarket,7779 Dixie Highway,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,KY,40258
ae4b69dd37b658254bec6e0eac63238b6f40a6c02802ccf0a1b68f266046ba7d,10021231,10021231,R2,1,Middlebury,Packard Supermarket,PO Box 460,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IN,46540
ae9fbf764d7e150a20e8c04802923f1390e9fc7899c19637e09964c76122d9f0,10026291,10026291,R3,1,Poplar Bluff,Warsun Supermarket,1880 N Westwood,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,MO,63901
aea648ff3c3005dfdacf5ed766eb425f3bad10f4de85aa4fa7e716958bf75787,10022431,10022431,R2,1,Vinton,R&J Shop,845 Third Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,VA,24179
afa0ff3a94be4be5d2117f3f7e02a94bbbfcf39f0e63d3b10f709efc7bea468f,10002144,0,R2,1,Não informado,ACCUCOMP Shop,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S8,C,Não informado,0
afe2f17c9e15e04dbf7a76fdb40958073fff8b88d99805e8c1aa9bbb417db10a,10008381,10008381,R3,1,Puyallup,CAPCON Shop,10023 128th St. E #7,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,WA,98373
afe92a4ee2ab8c70d749f7aeddbc5b0588ca088e542dd41d2503515978bcb55f,10006983,0,O1,1,Não informado,Brentano's Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
b03507a0c6fdb258eb438d60b733cd626671337352674b4c367a31add3f6fe73,10023489,10023489,R3,1,Sacramento,Robust Store,3248 Auburn Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,95821
b04fd129b02f3534291007f5cfdc63ef621e673dc389cee3d4ccd984e53f7737,10018957,0,R3,1,Não informado,Kennecott Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
b0c11a84af77b5c0e54633af7eefabb1f4a50ad45981ce937fefe3c31b7e0670,10003687,0,R3,1,Não informado,Ad-vantage Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
b107804a8b43952190278b92625a0f9e964779b3b05358ae786e6c74eaf44f32,10018644,10018644,R3,1,Overland Park,Kabbalah Shop,Attention  Accounts Payable Department,PO Box 12990,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,KS,0
b1860c96486dede8d351f3eb05949b2f100af22d969e2803809e6161973f36b8,10012235,10012235,R3,1,Winnipeg,Fimetrics Supermarket,PO Box 1005,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,MB,0
b261817ad5d3f3877c9a2708cf5a1d19b5ab76bb6ebb35b5bc1f1560dd205e6b,10022183,10022183,R3,1,Breckenridge,Quantex Supermarket,1760 C Airport Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,CO,80424
b2666a06b82b904301452501eac5c19d777ce319b750b99769906e3d3a3d4e00,10025158,0,R3,1,Não informado,Taskers Supermarket,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
b35921eed22e0310620a6169647c97e58b0ac6d917aa5159b62056492d930476,10022167,10022167,R3,1,Georgetown,Quallaby Megaplace,PO Box 10361,Não informado,Não informado,Não informado,G1,AU,1,International,M1,816-455-8733,S16,C,Não informado,0
b3631d9b34c431e8ceadfb6ec5cf009ac7063cd7f3d9c4262e6577801cc8f8f9,10023785,10023785,R2,1,Columbus,Satyam Shop,Defense Const. Supply Center,PO Box 16791,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,OH,43216
b3f1c1c0de395d1f876faedfbd057e96c08256523f9c4e44a75e975a9c7df276,10023511,10023511,R1,1,Schiphol-Rijk,Sage Supermarket,Bellsingel 2 1119NV,Não informado,Não informado,Não informado,G1,IR,1,International,Não informado,816-455-8733,S13,C,Não informado,0
b3fef716486b999753ee2d1c5d1fabb22aa8d79cfb181f88279db9adb925156a,10018146,10018146,R3,1,Fort Macleod,J.M. Supermarket,Box 1178,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S8,C,AB,0
b4382cc32c2337a3d38d48b1e190702d1fea40bb971a50df92a833cf96a616b8,10010912,10010912,R3,1,Fort Smith,edit.nl Shop,PO Box 849,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,AR,0
b48dfb2563dec0e92d01ca24a47f28eccbe4d0cd513d5faf8013638120981266,10021239,0,R3,1,Não informado,PADL Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
b49edd9f0df28279fa1a116fbd31677008a00b0f80415c4d9db45337c6d88610,10020647,10020647,R3,1,Mechanicsburg,Neeka Shop,Attention: Mr. Bob Smeigh,712 West Main Street,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,PA,17055
b4df2465b4aedf1eb379d0ef3e13e2d570fcb9d8bc747fa124c42b2a329f96e4,10014779,10014779,R3,1,Fairview,HBO Supermarket,PO Box 206,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,NJ,7022
b555c924fb31dc2ebfed14a567196ca48c24e760dec9e885026d1c8468c568df,10006805,10006805,R3,1,Miami,Bitstream Shop,1801 NW 82nd Ave,Não informado,Não informado,Não informado,G1,US,2,Domestic,Não informado,816-455-8733,S16,C,FL,33126
b60eea5c42a0cadcc4ec56d33d320bd410e56f0745d36872f3198956bfee8c7c,10000460,10000460,R3,1,Goodlettsville,Meals Market,709 Rivergate Parkway,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,TN,37072
b6eaa4fc481ea697a87e0e3fb6beb13e1a388df2a7beefe7e1eff6e0bc552bfb,10024260,10024260,R3,1,Spokane,Sigma Supermarket,PO Box 13056,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,WA,0
b6f49d60b7c0371201a09966959b88d90f8fffa071f0e52a1cf1cdd5dcc3e6ba,10000000,10000000,R3,1,Akron,City Supermarket,PO Box 6258,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OH,44312
b7aa99d67efac324ecf2bee4935f3e92206620c3ad7f95d5ab7add1fd04d75a9,10002149,0,R3,1,Não informado,AccuLAN Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,I,Não informado,0
b7f3780cc18e0b7ebdc9522cdbf9585e4969365281488cf62d1cf14a8b0bd657,10019942,10019942,R3,1,New Castle,LMAO superplace,299 East Country Road 300 South,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,IN,47362
b8749785cf8e08d68c418dc09d9aab55606e4e1eee7d5313962dd93ba2a7c445,10025552,10025552,R3,1,Southfield,Unison Medistore,Order Processing Group,25140 Lahser Road Suite 282,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S13,C,MI,48034
b88fdf41488e7985947b9c56b5ded36f0e62bcb134fe56426bef89511a0c9652,10021977,10021977,R3,1,Overland Park,Pinnacle Store,Attention  Accounts Payable Department,PO Box 12990,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,KS,0
b90c6522a9d697497c308e11e3be25efb9ffe40944357f145cb00a06064f9f62,10009662,10009662,R3,1,West Point,De Store,610 Garfield Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,PA,19486
b940e734d1b2ac8f2f514ae5c8409d03cbf7e90a60aa09727b7d2ea77546e10f,10000478,10000478,R3,1,Little Rock,Abacus Market,8120 E Doyle Springs Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,AR,72209
b980a4a3bc0a121253885c69a99b05279963e89e7c14b52c3991cbb077cbe7ff,10023244,10023244,R2,1,Cleveland,Revolutionary Supermarket,PO Box 899,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,MS,0
b9fae7fe0757879b76eac1f0cd573e527bde8b54c290e187be59158dd829f60c,10000501,0,R3,1,Não informado,Absolute Supermarket,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
ba745fdc7918ecf04576242168c0d56efa8132d169566fc4426def32d13b97c1,10021485,10021485,R1,1,Hamel,Paracel Gigaplace,FOB: Clackamas,Attention: Accounts Payable Department,PO Box 47700,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S22,C,MN,0
bab29cb111ae62fa5c39d4fdf7527e8561fe4e8ea76de0eee6fbf7ae3cccd246,10011870,0,O2,1,Não informado,Fenwick Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
bad479e7801df6dc28b5d9957cc1fb8c9a32345fff98951b81f9bad0491260c4,10022456,10022456,R3,1,Rancho Cordova,Ra Maxistore,3340 A Sunrise Boulevard,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,0
bb0ce3c5eea79c438a71c6427df2eabbb4154b27acec536c65a3987c80ccbbd6,10026438,0,R3,1,Não informado,PLAINFIELD Market,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
bb748266b3b73043f6951ff72250aeba4a13b760e43efa4074e3897a791acd11,10020080,0,O2,1,Não informado,Lucky Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
bb7da6256bc3bf84b65c65531508c61550464681dbc089f4e91e9a680b230281,10007457,0,O2,1,Não informado,CalComp Shop,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
bc3da33200f0c369c90f8f865502f6ea992c571d9f6836b8fd87b4e22c56a30f,10015011,10015011,R3,1,SE-132 28 Saltsjo-Boo,Hederman Supermarket,Svarvarvagen 14,Não informado,Não informado,Não informado,G1,AU,1,International,M1,816-455-8733,S19,C,Não informado,0
bc5585152ed1b404758e1583353cfaf5a6f8b49ee1c2cdb57375380a07bebc57,10019952,0,O2,1,Não informado,Lobster Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
bc5aabe546c5cc3711686c223b61ee072667a7cea5a9600071d0603ef17be112,10023780,10023780,R3,1,Asuncion,SAT-SAGEM Supermarket,Av Eusebio Ayala 3321,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
bccb2b90c5b498294299bd9e21e303436de0d5799de5f45917df384cc4e5a965,10002138,0,R3,1,Não informado,ACCPAC Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
bcf89d90e253d3791e4500f66ac5c83a88ae355bd0e5c34f57355cc3dbca2d86,10024246,10024246,R3,1,East Providence,Siemens Supermarket,580 Waterman Avenue,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,RI,2914
bd76fb3f3ba187ca80f88c305cfe59ef90de759774bc301ed921e5d1699a6dbf,10002520,0,R3,1,Não informado,ActivCard Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
bdfdf429997e55a433b0352973e6e1a5f42470c688200212e960f64fa18f8861,10007591,10007591,R3,1,FIN 00710,ComeStore,Hiekkakiventie 7,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S19,C,Não informado,710
be2902a8ff6f67c8e1429f5208655054285bc83272aa25763e3dd070dd877ebe,10021750,0,R3,1,Não informado,Paul Store,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,I,Não informado,0
be49c9a371e0e187794c01b368b18479f63305696bd16436d6f9a25b75240dec,10025291,10025291,R3,1,Dover,Trend Market,217 West 3rd Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,OH,44622
be57956df3b252a79292bc92dab15d3e8ec89723fec08220248cce563bec71c8,10026336,10026336,R3,1,Columbia,WBM Store,PO Box 26,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,SC,29202
be8dde70fe0f3b1eac1031bad0ce8f43bdad942873325246b7e2fdee90336ff2,10014540,10014540,R3,1,1980 Santiago,HarveyOpolis Shop,Avda Bdo O'Higgins,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
bf134fd31f5607679d0e530177822993647ff9b365f4db523bf440c0091e1389,10010884,10010884,R3,1,Boucherville,EDC Supermarket,170 Industrial Boulevard,Não informado,Não informado,Não informado,G3,CA,1,International,M1,816-455-8733,S5,C,QU,0
bf24c38099d787f336059056e096c5267351efd4493e812aeefc728be9fe6001,10019066,0,R3,1,Não informado,KENROB Megaplace,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
c0201cdead7739440d840b83e2ae5cc46a12d9ecc38b960b8ba5ba2e85f9c220,10013232,10013232,R3,1,Milwaukie,Garza Supermarket,PO Box 250825,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,WI,53225
c0adc335ffed5a2f753f29dab472637de836e9b31b8445e29649c8b0a1904284,10023235,10023235,R2,1,Houston,ReviewBooth Shop,7600 South Santa Fe,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,TX,77061
c0bdd879c2b2ae99837f4e6b800fdbd25b556b63f1e01713bc52d076050f95bc,10011521,10011521,R2,1,Okolona,Farr Market,32722 Highway 45,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,MS,38860
c15029abcb792fb1b290ebe044b660fefd7af1341444437d273ec0b16f3d6a6f,10021223,10021223,O2,1,Wayne,PacificServ Shop,Michigan Truck Plant,38303 Michigan Avenue,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,MI,48184
c22b57109ea923f42a240e2915604ab8cf6805f7985cfad7dddd63aa0b5dbdf0,10020239,0,O2,1,Não informado,MaXpeed Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S12,C,Não informado,0
c23b729470851e145e2297b994e195d050d0a74e862b09a0e3d64770ec8d267d,10010882,0,R3,1,Não informado,EDA Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,I,Não informado,0
c25112a8db480e7915f0a0bd8600c6e72d56882a74474c3cfb5aec31732435e3,10021222,10021222,R3,1,Buffdale,Pacifico's,14296 South Pony Express Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,UT,84065
c258e4982dab6ff619ad0d5aaa738f75796be98e9dddf2870025f813e5bf65aa,10022687,10022687,R3,1,Burnaby,Ravenwerks Shop,5325 Still Creek Road,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,BC,0
c2669db025d605bbb8e0d288bd6deb41a2acb4b17e228fdbe07e7d45a765ab76,10011459,10011459,R3,1,Oak Ridge,F. Supermarket,901 Oak Ridge Turnpike,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,TN,37830
c302b7b8047cb0115c8e2c6b1c4f85db4b5b5e9e3b3b045f3826500c156907a0,10025287,10025287,R2,1,Brookfield,TransCanada Store,PO Box 366,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,WI,53008
c34d6ed17598632674f7c75eaf0907efc940083244c0db2ae5d8315432ed7200,10024880,0,R3,1,Não informado,Sun Supermarket,Não informado,Não informado,Não informado,Não informado,G3,Não informado,1,International,Não informado,816-455-8733,S8,C,Não informado,0
c35d562ef2f531701f9c652c7d613fb110c3ffb185bbdfc02ac9016b8e634eb2,10009669,10009669,R3,1,Não informado,De Store,Não informado,Não informado,Não informado,Não informado,G2,UK,1,International,Não informado,816-455-8733,S14,C,Não informado,0
c37b06b0761bd85c6961431f61aba4c88d67ca955a4e0525ff6aa921e01de68b,10009156,10009156,R3,1,Attica,Carden Supermarket,DBA Badlands Off Road Park,3968 North Xavier Road,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,IN,47918
c47b872d27af52ca0faddc2118ae1f8cf257c20eeaf1e987f157b396e7c07643,10022444,10022444,O2,1,Livonia,R.J. Market,Detroit Technical Center,37002 Industrial Road,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,MI,48150
c5046e4c5282204ead46d6726d98b21699e61af69f375378bf6f0d0f758e607c,10025299,10025299,R3,1,Montreal,U.S. Market,6260 - Place Northcrest Suite 305,Não informado,Não informado,Não informado,G3,CA,1,International,M1,816-455-8733,S5,C,QU,0
c583e99946e7a2f97d9263e3738b3cf56c1c0ab656d86e9465b9ec52bcf24b4a,10015956,0,R3,1,Não informado,Hidden Market,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S9,C,Não informado,0
